attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype,url
12449,11305351,1,critical,Remote.CMD.Shell,tcp/3334,192.168.2.2,192.168.1.3,49539,3334,ips,signature,-
