attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype
12525,9332290,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14464,0,ips,signature
12525,9332291,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14465,0,ips,signature
12525,9332292,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14466,0,ips,signature
12525,9332293,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14467,0,ips,signature
12525,9332294,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14468,0,ips,signature
12525,9332295,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14469,0,ips,signature
12525,9332296,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14470,0,ips,signature
12525,9332297,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14471,0,ips,signature
12525,9332298,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14472,0,ips,signature
12525,9332299,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14473,0,ips,signature
12525,9332300,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14474,0,ips,signature
12525,9332301,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14475,0,ips,signature
12525,9332302,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14476,0,ips,signature
12525,9332303,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14477,0,ips,signature
12525,9332304,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14478,0,ips,signature
12525,9332305,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14479,0,ips,signature
12525,9332306,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14480,0,ips,signature
12525,9332307,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14481,0,ips,signature
12525,9332308,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14482,0,ips,signature
12525,9332309,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14483,0,ips,signature
12525,9332310,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14484,0,ips,signature
12525,9332311,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14485,0,ips,signature
12525,9332312,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14486,0,ips,signature
12525,9332313,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14487,0,ips,signature
12525,9332314,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14488,0,ips,signature
12525,9332315,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14489,0,ips,signature
12525,9332316,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14490,0,ips,signature
12525,9332317,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14491,0,ips,signature
12525,9332318,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14492,0,ips,signature
12525,9332319,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14493,0,ips,signature
12525,9332320,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14494,0,ips,signature
12525,9332321,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14495,0,ips,signature
12525,9332322,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14496,0,ips,signature
12525,9332323,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14497,0,ips,signature
12525,9332324,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14498,0,ips,signature
12525,9332325,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14499,0,ips,signature
12525,9332326,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14500,0,ips,signature
12525,9332327,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14501,0,ips,signature
12525,9332328,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14502,0,ips,signature
12525,9332329,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14503,0,ips,signature
12525,9332330,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14504,0,ips,signature
12525,9332331,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14505,0,ips,signature
12525,9332332,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14506,0,ips,signature
12525,9332333,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14507,0,ips,signature
12525,9332334,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14508,0,ips,signature
12525,9332335,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14509,0,ips,signature
12525,9332336,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14510,0,ips,signature
12525,9332337,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14511,0,ips,signature
12525,9332338,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14512,0,ips,signature
12525,9332339,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14513,0,ips,signature
12525,9332340,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14514,0,ips,signature
12525,9332341,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14515,0,ips,signature
12525,9332342,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14516,0,ips,signature
12525,9332343,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14517,0,ips,signature
12525,9332344,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14518,0,ips,signature
12525,9332345,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14519,0,ips,signature
12525,9332346,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14520,0,ips,signature
12525,9332347,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14521,0,ips,signature
12525,9332348,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14522,0,ips,signature
12525,9332349,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14523,0,ips,signature
12525,9332350,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14524,0,ips,signature
12525,9332351,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14525,0,ips,signature
12525,9332352,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14526,0,ips,signature
12525,9332353,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14527,0,ips,signature
12525,9332354,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14528,0,ips,signature
12525,9332355,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14529,0,ips,signature
12525,9332356,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14530,0,ips,signature
12525,9332357,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14531,0,ips,signature
12525,9332358,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14532,0,ips,signature
12525,9332359,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14533,0,ips,signature
12525,9332360,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14534,0,ips,signature
12525,9332361,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14535,0,ips,signature
12525,9332362,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14536,0,ips,signature
12525,9332363,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14537,0,ips,signature
12525,9332364,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14538,0,ips,signature
12525,9332365,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14539,0,ips,signature
12525,9332366,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14540,0,ips,signature
12525,9332367,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14541,0,ips,signature
12525,9332368,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14542,0,ips,signature
12525,9332369,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14543,0,ips,signature
12525,9332370,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14544,0,ips,signature
12525,9332371,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14545,0,ips,signature
12525,9332372,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14546,0,ips,signature
12525,9332373,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14547,0,ips,signature
12525,9332374,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14548,0,ips,signature
12525,9332375,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14549,0,ips,signature
12525,9332376,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14550,0,ips,signature
12525,9332377,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14551,0,ips,signature
12525,9332378,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14552,0,ips,signature
12525,9332379,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14553,0,ips,signature
12525,9332380,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14554,0,ips,signature
12525,9332381,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14555,0,ips,signature
12525,9332382,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14556,0,ips,signature
12525,9332383,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14557,0,ips,signature
12525,9332384,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14558,0,ips,signature
12525,9332385,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14559,0,ips,signature
12525,9332386,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14560,0,ips,signature
12525,9332387,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14561,0,ips,signature
12525,9332388,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14562,0,ips,signature
12525,9332389,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14563,0,ips,signature
12525,9332390,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14564,0,ips,signature
12525,9332391,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14565,0,ips,signature
12525,9332392,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14566,0,ips,signature
12525,9332393,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14567,0,ips,signature
12525,9332394,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14568,0,ips,signature
12525,9332395,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14569,0,ips,signature
12525,9332396,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14570,0,ips,signature
12525,9332397,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14571,0,ips,signature
12525,9332398,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14572,0,ips,signature
12525,9332399,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14573,0,ips,signature
12525,9332400,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14574,0,ips,signature
12525,9332401,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14575,0,ips,signature
12525,9332402,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14576,0,ips,signature
12525,9332403,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14577,0,ips,signature
12525,9332404,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14578,0,ips,signature
12525,9332405,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14579,0,ips,signature
12525,9332406,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14580,0,ips,signature
12525,9332407,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14581,0,ips,signature
12525,9332408,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14582,0,ips,signature
12525,9332409,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14583,0,ips,signature
12525,9332410,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14584,0,ips,signature
12525,9332411,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14585,0,ips,signature
12525,9332412,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14586,0,ips,signature
12525,9332413,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14587,0,ips,signature
12525,9332414,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14588,0,ips,signature
12525,9332415,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14589,0,ips,signature
12525,9332416,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14590,0,ips,signature
12525,9332417,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14591,0,ips,signature
12525,9332418,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14592,0,ips,signature
12525,9332419,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14593,0,ips,signature
12525,9332420,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14594,0,ips,signature
12525,9332421,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14595,0,ips,signature
12525,9332422,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14596,0,ips,signature
12525,9332423,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14597,0,ips,signature
12525,9332424,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14598,0,ips,signature
12525,9332425,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14599,0,ips,signature
12525,9332426,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14600,0,ips,signature
12525,9332427,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14601,0,ips,signature
12525,9332428,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14602,0,ips,signature
12525,9332429,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14603,0,ips,signature
12525,9332430,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14604,0,ips,signature
12525,9332431,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14605,0,ips,signature
12525,9332432,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14606,0,ips,signature
12525,9332433,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14607,0,ips,signature
12525,9332434,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14608,0,ips,signature
12525,9332435,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14609,0,ips,signature
12525,9332436,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14610,0,ips,signature
12525,9332437,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14611,0,ips,signature
12525,9332438,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14612,0,ips,signature
12525,9332439,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14613,0,ips,signature
12525,9332440,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14614,0,ips,signature
12525,9332441,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14615,0,ips,signature
12525,9332442,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14616,0,ips,signature
12525,9332443,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14617,0,ips,signature
12525,9332444,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14618,0,ips,signature
12525,9332445,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14619,0,ips,signature
12525,9332446,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14620,0,ips,signature
12525,9332447,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14621,0,ips,signature
12525,9332448,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14622,0,ips,signature
12525,9332449,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14623,0,ips,signature
12525,9332450,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14624,0,ips,signature
12525,9332451,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14625,0,ips,signature
12525,9332452,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14626,0,ips,signature
12525,9332453,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14627,0,ips,signature
12525,9332454,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14628,0,ips,signature
12525,9332455,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14629,0,ips,signature
12525,9332456,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14630,0,ips,signature
12525,9332457,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14631,0,ips,signature
12525,9332458,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14632,0,ips,signature
12525,9332459,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14633,0,ips,signature
12525,9332460,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14634,0,ips,signature
12525,9332461,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14635,0,ips,signature
12525,9332462,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14636,0,ips,signature
12525,9332463,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14637,0,ips,signature
12525,9332464,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14638,0,ips,signature
12525,9332465,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14639,0,ips,signature
12525,9332466,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14640,0,ips,signature
12525,9332467,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14641,0,ips,signature
12525,9332468,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14642,0,ips,signature
12525,9332469,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14643,0,ips,signature
12525,9332470,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14644,0,ips,signature
12525,9332471,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14645,0,ips,signature
12525,9332472,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14646,0,ips,signature
12525,9332473,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14647,0,ips,signature
12525,9332474,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14648,0,ips,signature
12525,9332475,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14649,0,ips,signature
12525,9332476,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14650,0,ips,signature
12525,9332477,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14651,0,ips,signature
12525,9332478,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14652,0,ips,signature
12525,9332479,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14653,0,ips,signature
12525,9332480,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14654,0,ips,signature
12525,9332481,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14655,0,ips,signature
12525,9332482,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14656,0,ips,signature
12525,9332483,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14657,0,ips,signature
12525,9332484,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14658,0,ips,signature
12525,9332485,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14659,0,ips,signature
12525,9332486,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14660,0,ips,signature
12525,9332487,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14661,0,ips,signature
12525,9332488,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14662,0,ips,signature
12525,9332489,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14663,0,ips,signature
12525,9332490,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14664,0,ips,signature
12525,9332491,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14665,0,ips,signature
12525,9332492,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14666,0,ips,signature
12525,9332493,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14667,0,ips,signature
12525,9332494,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14668,0,ips,signature
12525,9332495,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14669,0,ips,signature
12525,9332496,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14670,0,ips,signature
12525,9332497,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14671,0,ips,signature
12525,9332498,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14672,0,ips,signature
12525,9332499,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14673,0,ips,signature
12525,9332500,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14674,0,ips,signature
12525,9332501,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14675,0,ips,signature
12525,9332502,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14676,0,ips,signature
12525,9332503,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14677,0,ips,signature
12525,9332504,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14678,0,ips,signature
12525,9332505,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14679,0,ips,signature
12525,9332506,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14680,0,ips,signature
12525,9332507,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14681,0,ips,signature
12525,9332508,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14682,0,ips,signature
12525,9332509,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14683,0,ips,signature
12525,9332510,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14684,0,ips,signature
12525,9332511,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14685,0,ips,signature
12525,9332512,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14686,0,ips,signature
12525,9332513,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14687,0,ips,signature
12525,9332514,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14688,0,ips,signature
12525,9332515,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14689,0,ips,signature
12525,9332516,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14690,0,ips,signature
12525,9332517,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14691,0,ips,signature
12525,9332518,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14692,0,ips,signature
12525,9332519,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14693,0,ips,signature
12525,9332520,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14694,0,ips,signature
12525,9332521,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14695,0,ips,signature
12525,9332522,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14696,0,ips,signature
12525,9332523,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14697,0,ips,signature
12525,9332524,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14698,0,ips,signature
12525,9332525,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14699,0,ips,signature
12525,9332526,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14700,0,ips,signature
12525,9332527,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14701,0,ips,signature
12525,9332528,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14702,0,ips,signature
12525,9332529,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14703,0,ips,signature
12525,9332530,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14704,0,ips,signature
12525,9332531,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14705,0,ips,signature
12525,9332532,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14706,0,ips,signature
12525,9332533,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14707,0,ips,signature
12525,9332534,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14708,0,ips,signature
12525,9332535,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14709,0,ips,signature
12525,9332536,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14710,0,ips,signature
12525,9332537,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14711,0,ips,signature
12525,9332538,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14712,0,ips,signature
12525,9332539,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14713,0,ips,signature
12525,9332540,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14714,0,ips,signature
12525,9332541,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14715,0,ips,signature
12525,9332542,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14716,0,ips,signature
12525,9332543,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14717,0,ips,signature
12525,9332544,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14718,0,ips,signature
12525,9332545,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14719,0,ips,signature
12525,9332546,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14720,0,ips,signature
12525,9332547,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14721,0,ips,signature
12525,9332548,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14722,0,ips,signature
12525,9332549,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14723,0,ips,signature
12525,9332550,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14724,0,ips,signature
12525,9332551,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14725,0,ips,signature
12525,9332552,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14726,0,ips,signature
12525,9332553,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14727,0,ips,signature
12525,9332554,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14728,0,ips,signature
12525,9332555,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14729,0,ips,signature
12525,9332556,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14730,0,ips,signature
12525,9332557,1,low,UDP.PORT0,udp/0,192.168.1.3,192.168.2.2,14731,0,ips,signature
