PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
ETOpen,2027792,ET TROJAN Covenant Framework Default HTTP Beacon,9913F6,192.168.10.150,192.168.10.140,64480,80,44325
ETOpen,2027793,ET TROJAN Covenant Framework HTTP Beacon,991913,192.168.10.150,192.168.10.140,64480,80,44327
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,991304,192.168.10.150,192.168.10.140,64480,80,44321
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,991304,192.168.10.150,192.168.10.140,64480,80,44321
ETOpenOpt,2027792,ET TROJAN Covenant Framework Default HTTP Beacon,9913F6,192.168.10.150,192.168.10.140,64480,80,44325
ETOpenOpt,2027793,ET TROJAN Covenant Framework HTTP Beacon,991913,192.168.10.150,192.168.10.140,64480,80,44327
