PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
ETOpen,2034567,ET INFO curl User-Agent to Dotted Quad,35776526,192.168.10.2,192.168.10.1,36826,80,7137
ETOpen,2013028,ET POLICY curl User-Agent Outbound,35776526,192.168.10.2,192.168.10.1,36826,80,7137
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,35776525,192.168.10.2,192.168.10.1,36826,80,45118
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,35776525,192.168.10.2,192.168.10.1,36826,80,45118
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,EBFE2B11,192.168.10.1,192.168.10.2,80,36826,0
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,EBFE2B11,192.168.10.1,192.168.10.2,80,36826,0
ETOpenOpt,2034567,ET INFO curl User-Agent to Dotted Quad,35776526,192.168.10.2,192.168.10.1,36826,80,7137
ETOpenOpt,2013028,ET POLICY curl User-Agent Outbound,35776526,192.168.10.2,192.168.10.1,36826,80,7137
ETOpenOpt,2002824,ET POLICY CURL User Agent,35776526,192.168.10.2,192.168.10.1,36826,80,7137
