PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,76909EE3,192.168.10.10,192.168.10.20,135,49877,51184
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,76909EE3,192.168.10.10,192.168.10.20,135,49877,51184
