PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,78F9859,10.0.2.10,156.146.59.6,50795,9002,6962
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,78F9859,10.0.2.10,156.146.59.6,50795,9002,6962
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,68FB001,156.146.59.6,10.0.2.10,9002,50795,45303
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,94DD7F4,156.146.59.6,10.0.2.10,9002,51067,60594
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,AE652FD4,10.0.2.10,156.146.59.6,51067,9002,13615
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,AE652FD4,10.0.2.10,156.146.59.6,51067,9002,13615
ETOpenOpt,2002752,ET POLICY Reserved Internal IP Traffic,EC51AE1A,10.0.2.10,156.146.59.6,51791,9002,39124
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,EC51AE1A,10.0.2.10,156.146.59.6,51791,9002,39124
ETOpenOpt,2002749,ET POLICY Unallocated IP Space Traffic - Bogon Nets,F879601,156.146.59.6,10.0.2.10,9002,51791,53198
