PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Community,255,"""PROTOCOL-DNS dns zone transfer via TCP detected""",,,,,,
Talos,255,"""PROTOCOL-DNS dns zone transfer via TCP detected""",,,,,,
ETOpenOpt,2100255,GPL DNS zone transfer TCP,8C17DD04,192.168.1.3,192.168.2.2,33937,53,5986
