ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,43484,1,1,,N/A,tcp,172.16.1.2,172.16.2.2,url,172.16.2.2/inicio.php
9999,43484,1,1,,N/A,tcp,172.16.1.2,172.16.2.2,url,172.16.2.2/accion.php
