ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,751134,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751136,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751138,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751142,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751143,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751145,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751146,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751148,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhROicg8o8BB5XdvlP7Ia4SDm8xk0rA6Nu1_ll-hwsAarcswmaqqseY6n4undJFchCd60whsYzr9yRnJFq7qD51HSFtxs0O-mPs6kcgMVAS/
9999,751241,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751243,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751245,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751247,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751249,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751251,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhROiIwdDDa0YbDNkvAf1mwfxkNbcw0/
9999,751314,1,1,,N/A,tcp,192.168.0.20,192.168.0.10,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751316,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhRIQGwXPqzE9qq7Y_2JyZLFWyg9QSaO
9999,751318,1,1,,N/A,tcp,192.168.0.20,192.168.0.11,url,www.tfgdns.local/DSfYhaKjtgfjTOVNhROiwQn3mCqgPF6zyFwwF/
