ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
9999,689413,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689414,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689415,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689416,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689417,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689418,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689419,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689420,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689421,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689422,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689423,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689424,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689425,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689426,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689427,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689428,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689429,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689430,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689431,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689432,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689433,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689434,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689435,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689436,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689437,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/c
9999,689438,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689439,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
9999,689440,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/u
9999,689441,1,1,,N/A,tcp,192.168.10.2,192.168.10.1,url,192.168.10.1:9200/f
