ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
93031,496815,13,1,TLS Encrypted Client Hello Extension Detection,info-leak,tcp,10.0.2.10,156.146.59.6,vulnerability,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,496815,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,496743,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,496733,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,496758,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,495858,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,495894,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,497800,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,494986,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,497787,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,495788,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
93031,495912,6,1,TLS Encrypted Client Hello Extension Detection,info-leak,tcp,10.0.2.10,156.146.59.6,vulnerability,blade5.newyork-rack452.nodes.gen4.ninja:9002/
9999,495906,1,1,,N/A,tcp,10.0.2.10,156.146.59.6,url,blade5.newyork-rack452.nodes.gen4.ninja:9002/
