ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
14978,801289,3,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.236.113.205,spyware,registry-1.docker.io/
14978,801290,1,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.198.86.24,spyware,registry-1.docker.io/
14978,801293,1,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.227.20.253,spyware,registry-1.docker.io/
9999,801285,1,1,,N/A,tcp,10.0.2.15,54.227.20.253,url,registry-1.docker.io/
9999,801288,1,1,,N/A,tcp,10.0.2.15,54.198.86.24,url,auth.docker.io/
9999,801289,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801290,1,1,,N/A,tcp,10.0.2.15,54.198.86.24,url,registry-1.docker.io/
9999,801291,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801292,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801293,1,1,,N/A,tcp,10.0.2.15,54.227.20.253,url,registry-1.docker.io/
9999,801296,1,1,,N/A,tcp,10.0.2.15,104.16.100.215,url,production.cloudflare.docker.com/
9999,801297,1,1,,N/A,tcp,10.0.2.15,104.16.100.215,url,production.cloudflare.docker.com/
14978,801308,3,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.236.113.205,spyware,registry-1.docker.io/
14978,801309,1,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.227.20.253,spyware,registry-1.docker.io/
14978,801310,1,1,Suspicious TLS Evasion Found,spyware,tcp,10.0.2.15,54.198.86.24,spyware,registry-1.docker.io/
9999,801304,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801307,1,1,,N/A,tcp,10.0.2.15,54.198.86.24,url,auth.docker.io/
9999,801308,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801309,1,1,,N/A,tcp,10.0.2.15,54.227.20.253,url,registry-1.docker.io/
9999,801310,1,1,,N/A,tcp,10.0.2.15,54.198.86.24,url,registry-1.docker.io/
9999,801312,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801311,1,1,,N/A,tcp,10.0.2.15,54.236.113.205,url,registry-1.docker.io/
9999,801313,1,1,,N/A,tcp,10.0.2.15,104.16.99.215,url,production.cloudflare.docker.com/
9999,801314,1,1,,N/A,tcp,10.0.2.15,104.16.99.215,url,production.cloudflare.docker.com/
9999,801329,1,1,,N/A,tcp,10.0.2.15,185.125.190.39,url,security.ubuntu.com/ubuntu/dists/focal-security/InRelease
9999,801328,1,1,,N/A,tcp,10.0.2.15,91.189.91.83,url,archive.ubuntu.com/ubuntu/dists/focal/InRelease
9999,801333,1,1,,N/A,tcp,10.0.2.15,185.125.190.36,url,archive.ubuntu.com/ubuntu/pool/main/o/openssl/libssl1.1_1.1.1f-1ubuntu2.22_amd64.deb
14984,801335,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/s/systemd/systemd-timesyncd
14984,801336,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/f/file/file_5.38-4_amd64.deb
9999,801336,1,1,,N/A,tcp,10.0.2.15,185.125.190.36,url,archive.ubuntu.com/ubuntu/pool/main/f/file/file_5.38-4_amd64.deb
14984,801338,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/l/lsb/lsb-release_11.1.0ubu
14984,801339,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/libc/libcbor/libcbor0.6_0.6
14984,801340,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/libx/libxcb/libxcb1_1.14-2_
14984,801341,1,1,Suspicious HTTP Evasion Found,spyware,tcp,10.0.2.15,185.125.190.36,spyware,archive.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-sftp-serv
