ID_regla,sessionid,repeatcnt,severity_number,Nombre_regla,thread_category,prot,src_ip,dst_ip,log_subtype,extra_data
31914,495722,1,1,SSH2 Login Attempt,brute-force,tcp,172.168.0.10,172.168.0.19,vulnerability,
31914,495864,1,1,SSH2 Login Attempt,brute-force,tcp,172.168.0.10,192.168.0.20,vulnerability,
