PaqueteReglas,SID,Detalles,Seq,IPOrigen,IPDestino,PrtOrigen,PrtDestino,IDPaq
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,958,"""SERVER-OTHER Microsoft Frontpage service.cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,961,"""SERVER-OTHER Microsoft Frontpage services.cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,965,"""SERVER-OTHER Microsoft Frontpage writeto.cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,977,"""SERVER-IIS .cnf access""",,,,,,
Community,1560,"""SERVER-WEBAPP /doc/ access""",,,,,,
Community,1847,"""SERVER-WEBAPP webalizer access""",,,,,,
Community,1175,"""SERVER-WEBAPP wwwboard.pl access""",,,,,,
Community,1111,"""SERVER-APACHE Apache Tomcat server exploit access""",,,,,,
Community,1592,"""SERVER-WEBAPP /fcgi-bin/echo.exe access""",,,,,,
Community,1242,"""SERVER-IIS ISAPI .ida access""",,,,,,
Community,1245,"""SERVER-IIS ISAPI .idq access""",,,,,,
Community,1400,"""SERVER-IIS /scripts/samples/ access""",,,,,,
Community,1044,"""SERVER-IIS webhits access""",,,,,,
Community,1400,"""SERVER-IIS /scripts/samples/ access""",,,,,,
Community,1044,"""SERVER-IIS webhits access""",,,,,,
Community,1044,"""SERVER-IIS webhits access""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
Community,1250,"""OS-OTHER Cisco IOS HTTP configuration attempt""",,,,,,
